Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,importFromSH3D,Long Statement,The length of the statement "final long homeLength=homeMaximumLength > 0 ? ((HomeAppletRecorder)application.getHomeRecorder()).getHomeLength(openedHome) : -1;" is 129.,287
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,importFromSH3D,Long Statement,The length of the statement "String message=application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DError"`sh3dName);" is 126.,287
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,importFromSH3D,Long Statement,The length of the statement "new ThreadedTaskController(exportToObjTask`application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DMessage")`exceptionHandler`application.getUserPreferences()`viewFactory).executeTask(getView());" is 233.,287
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,importFromSH3D,Magic Number,The method contains a magic number: 9,287
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,run,Long Statement,The length of the statement "final String sh3dName=new FileContentManager(application.getUserPreferences()).showOpenDialog(getView()`application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DDialog.title")`ContentManager.ContentType.SWEET_HOME_3D);" is 255.,292
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,run,Long Statement,The length of the statement "final long homeLength=homeMaximumLength > 0 ? ((HomeAppletRecorder)application.getHomeRecorder()).getHomeLength(openedHome) : -1;" is 129.,292
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,run,Long Statement,The length of the statement "String message=application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DError"`sh3dName);" is 126.,292
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,run,Long Statement,The length of the statement "new ThreadedTaskController(exportToObjTask`application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DMessage")`exceptionHandler`application.getUserPreferences()`viewFactory).executeTask(getView());" is 233.,292
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,run,Magic Number,The method contains a magic number: 9,292
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,call,Long Statement,The length of the statement "final long homeLength=homeMaximumLength > 0 ? ((HomeAppletRecorder)application.getHomeRecorder()).getHomeLength(openedHome) : -1;" is 129.,299
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,call,Magic Number,The method contains a magic number: 9,299
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,handleException,Long Statement,The length of the statement "String message=application.getUserPreferences().getLocalizedString(HomeAppletController.class`"importFromSH3DError"`sh3dName);" is 126.,323
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,getHomeLengthMessage,Long Statement,The length of the statement "return application.getUserPreferences().getLocalizedString(HomeAppletController.class`"homeLengthError"`homeLengthText`homeMaximumLengthText);" is 142.,343
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,getHomeLengthMessage,Magic Number,The method contains a magic number: 0.1f,343
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,getHomeLengthMessage,Magic Number,The method contains a magic number: 1048576f,343
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,getHomeLengthMessage,Magic Number,The method contains a magic number: 0.1f,343
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,getHomeLengthMessage,Magic Number,The method contains a magic number: 1048576f,343
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,editPreferences,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@32ae3029,354
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,isPropertyEditable,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@32ae3029,361
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,HomeAppletRecorder,Long Statement,The length of the statement "this(writeHomeURL`readHomeURL`listHomesURL`includeTemporaryContent ? ContentRecording.INCLUDE_TEMPORARY_CONTENT : ContentRecording.INCLUDE_ALL_CONTENT);" is 152.,65
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,HomeAppletRecorder,Long Parameter List,The method has 5 parameters. ,90
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,writeHome,Long Statement,The length of the statement "out.write(("Content-Disposition: form-data; name=\"home\"; filename=\"" + name.replace('\"'`'\'') + "\"\r\n").getBytes("UTF-8"));" is 129.,106
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,createHomeOutputStream,Magic Number,The method contains a magic number: 9,158
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,exists,Magic Number,The method contains a magic number: 100,209
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,isJava5OrSuperior,Empty catch clause,The method has an empty catch block.,243
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,isJava5OrSuperior,Magic Number,The method contains a magic number: 5,243
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,getLocalizedString,Long Statement,The length of the statement "return ResourceBundle.getBundle(SweetHome3DAppletClass.getPackage().getName().replace('.'`'/') + "/package").getString(SweetHome3DAppletClass.getName().substring(SweetHome3DAppletClass.getName().lastIndexOf('.') + 1) + "." + key);" is 230.,261
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,showError,Long Statement,The length of the statement "showText("<html>" + getLocalizedString("startError") + "<br>Exception "+ ex.getClass().getName()+ (ex.getMessage() != null ? " " + ex.getMessage() : ""));" is 154.,278
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Empty catch clause,The method has an empty catch block.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"j3dcore.jar"`"vecmath.jar"`"j3dutils.jar"`"macosx/gluegen-rt.jar"`"macosx/jogl.jar"`"macosx/libgluegen-rt.jnilib"`"macosx/libjogl.jnilib"`"macosx/libjogl_awt.jnilib"`"macosx/libjogl_cg.jnilib"}));" is 243.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/j3dcore.jar"`"java3d-1.6/vecmath.jar"`"java3d-1.6/j3dutils.jar"`"java3d-1.6/gluegen-rt.jar"`"java3d-1.6/jogl-java3d.jar"`"java3d-1.6/macosx/libgluegen-rt.jnilib"`"java3d-1.6/macosx/libjogl_desktop.jnilib"`"java3d-1.6/macosx/libnativewindow_awt.jnilib"`"java3d-1.6/macosx/libnativewindow_macosx.jnilib"}));" is 363.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/linux/amd64/libgluegen-rt.so"`"java3d-1.6/linux/amd64/libjogl_desktop.so"`"java3d-1.6/linux/amd64/libnativewindow_awt.so"`"java3d-1.6/linux/amd64/libnativewindow_x11.so"`"java3d-1.6/windows/amd64/gluegen-rt.dll"`"java3d-1.6/windows/amd64/jogl_desktop.dll"`"java3d-1.6/windows/amd64/nativewindow_awt.dll"`"java3d-1.6/windows/amd64/nativewindow_win32.dll"}));" is 415.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/linux/i586/libgluegen-rt.so"`"java3d-1.6/linux/i586/libjogl_desktop.so"`"java3d-1.6/linux/i586/libnativewindow_awt.so"`"java3d-1.6/linux/i586/libnativewindow_x11.so"`"java3d-1.6/windows/i586/gluegen-rt.dll"`"java3d-1.6/windows/i586/jogl_desktop.dll"`"java3d-1.6/windows/i586/nativewindow_awt.dll"`"java3d-1.6/windows/i586/nativewindow_win32.dll"}));" is 407.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "List applicationPackages=new ArrayList(Arrays.asList(new String[]{"com.eteks.sweethome3d"`"javax.media"`"javax.vecmath"`"com.sun.j3d"`"com.sun.opengl"`"com.sun.gluegen.runtime"`"com.jogamp"`"jogamp"`"javax.media.opengl"`"javax.media.nativewindow"`"com.sun.media"`"com.ibm.media"`"jmpapps.util"`"com.microcrowd.loader.java3d"`"org.sunflow"`"org.apache.batik"}));" is 361.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Long Statement,The length of the statement "ClassLoader extensionsClassLoader=System.getProperty("os.name").startsWith("Windows") ? new ExtensionsClassLoader(sweetHome3DAppletClass.getClassLoader()`sweetHome3DAppletClass.getProtectionDomain()`(String[])java3DFiles.toArray(new String[java3DFiles.size()])`null`(String[])applicationPackages.toArray(new String[applicationPackages.size()])`new File(System.getProperty("java.io.tmpdir"))`applicationClassName + "-cache-"`true) : new ExtensionsClassLoader(sweetHome3DAppletClass.getClassLoader()`sweetHome3DAppletClass.getProtectionDomain()`(String[])java3DFiles.toArray(new String[java3DFiles.size()])`(String[])applicationPackages.toArray(new String[applicationPackages.size()]));" is 684.,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,createAppletApplication,Magic Number,The method contains a magic number: 2,288
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,getPluginsPackages,Empty catch clause,The method has an empty catch block.,435
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,getPluginsPackages,Empty catch clause,The method has an empty catch block.,435
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,getPluginsPackages,Empty catch clause,The method has an empty catch block.,435
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,isJava5OrSuperior,Empty catch clause,The method has an empty catch block.,107
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,isJava5OrSuperior,Magic Number,The method contains a magic number: 5,107
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,getLocalizedString,Long Statement,The length of the statement "return ResourceBundle.getBundle(SweetHome3DViewerClass.getPackage().getName().replace('.'`'/') + "/package").getString(SweetHome3DViewerClass.getName().substring(SweetHome3DViewerClass.getName().lastIndexOf('.') + 1) + "." + key);" is 230.,125
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"j3dcore.jar"`"vecmath.jar"`"j3dutils.jar"`"macosx/gluegen-rt.jar"`"macosx/jogl.jar"`"macosx/libgluegen-rt.jnilib"`"macosx/libjogl.jnilib"`"macosx/libjogl_awt.jnilib"`"macosx/libjogl_cg.jnilib"}));" is 243.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/j3dcore.jar"`"java3d-1.6/vecmath.jar"`"java3d-1.6/j3dutils.jar"`"java3d-1.6/gluegen-rt.jar"`"java3d-1.6/jogl-java3d.jar"`"java3d-1.6/macosx/libgluegen-rt.jnilib"`"java3d-1.6/macosx/libjogl_desktop.jnilib"`"java3d-1.6/macosx/libnativewindow_awt.jnilib"`"java3d-1.6/macosx/libnativewindow_macosx.jnilib"}));" is 363.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/linux/amd64/libgluegen-rt.so"`"java3d-1.6/linux/amd64/libjogl_desktop.so"`"java3d-1.6/linux/amd64/libnativewindow_awt.so"`"java3d-1.6/linux/amd64/libnativewindow_x11.so"`"java3d-1.6/windows/amd64/gluegen-rt.dll"`"java3d-1.6/windows/amd64/jogl_desktop.dll"`"java3d-1.6/windows/amd64/nativewindow_awt.dll"`"java3d-1.6/windows/amd64/nativewindow_win32.dll"}));" is 415.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "java3DFiles.addAll(Arrays.asList(new String[]{"java3d-1.6/linux/i586/libgluegen-rt.so"`"java3d-1.6/linux/i586/libjogl_desktop.so"`"java3d-1.6/linux/i586/libnativewindow_awt.so"`"java3d-1.6/linux/i586/libnativewindow_x11.so"`"java3d-1.6/windows/i586/gluegen-rt.dll"`"java3d-1.6/windows/i586/jogl_desktop.dll"`"java3d-1.6/windows/i586/nativewindow_awt.dll"`"java3d-1.6/windows/i586/nativewindow_win32.dll"}));" is 407.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "List applicationPackages=new ArrayList(Arrays.asList(new String[]{"com.eteks.sweethome3d"`"javax.media.j3d"`"javax.vecmath"`"com.sun.j3d"`"com.sun.opengl"`"com.sun.gluegen.runtime"`"com.jogamp"`"jogamp"`"javax.media.opengl"`"javax.media.nativewindow"`"com.microcrowd.loader.java3d"`"org.apache.batik"}));" is 304.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,createAppletApplication,Long Statement,The length of the statement "ClassLoader extensionsClassLoader=new ExtensionsClassLoader(sweetHome3DViewerClass.getClassLoader()`sweetHome3DViewerClass.getProtectionDomain()`(String[])java3DFiles.toArray(new String[java3DFiles.size()])`(String[])applicationPackages.toArray(new String[applicationPackages.size()]));" is 286.,142
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Complex Conditional,The conditional expression OperatingSystem.isMacOSX() && applet.getAppletContext() != null && applet.getAppletContext().getClass().getName().startsWith("sun.plugin2.applet.Plugin2Manager") && OperatingSystem.isJavaVersionBetween("1.6"`"1.7") is complex.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Complex Method,Cyclomatic complexity of the method is 10,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Identifier,The length of the identifier activateCameraSwitchKeyParameter is 32.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Identifier,The length of the field ACTIVATE_CAMERA_SWITCH_KEY_PARAMETER is 36.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Method,The method has 132 lines of code.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Statement,The length of the statement "public ThreadedTaskView createThreadedTaskView( String taskMessage` UserPreferences preferences` ThreadedTaskController controller){" is 132.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Statement,The length of the statement "if (OperatingSystem.isMacOSX() && applet.getAppletContext() != null && applet.getAppletContext().getClass().getName().startsWith("sun.plugin2.applet.Plugin2Manager") && OperatingSystem.isJavaVersionBetween("1.6"`"1.7")) {" is 221.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Statement,The length of the statement "displayHome(applet.getRootPane()`openedHome`levelParameter`cameraParameter`selectableLevels`selectableCameras`preferences`viewFactory);" is 135.,87
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,ViewerHelper,Long Statement,The length of the statement "new ThreadedTaskController(openTask`preferences.getLocalizedString(ViewerHelper.class`"openMessage")`exceptionHandler`null`viewFactory).executeTask(null);" is 154.,87
